time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-03-03 19:30:00,2026-03-03,new_york,buy,fvg_continuation,73.7,STRONG,True,[],5078.84,discount,bullish,True,36.82,80.7,61.60555,False,,5080.59,5060.59,200.0,5130.65,5175.21,5237.96,OPEN_AT_END,857.3,600,2026-03-04 06:30:00,True,True,OPEN
2026-03-03 19:40:00,2026-03-03,new_york,buy,fvg_continuation,73.7,STRONG,True,[],5078.72,discount,bullish,True,36.08,80.7,61.60555,False,,5080.59,5060.59,200.0,5130.65,5175.21,5237.96,OPEN_AT_END,804.7,600,2026-03-04 06:40:00,True,True,OPEN
2026-03-04 07:05:00,2026-03-04,london,buy,double_top_bottom_trap,74.9,STRONG,True,[],5157.27,discount,bullish,True,53.94,80.7,47.35642,False,,5191.59,5171.59,200.0,5243.86,5313.25,5341.82,SPIKE_SL,-200.0,1,2026-03-04 07:07:00,False,False,SPIKE_SL
2026-03-04 07:30:00,2026-03-04,london,buy,double_top_bottom_trap,74.7,STRONG,True,[],5160.56,discount,bullish,True,51.77,80.7,47.35642,False,,5181.53,5161.53,200.0,5237.96,5281.03,5341.82,SPIKE_SL,-200.0,1,2026-03-04 07:32:00,False,False,SPIKE_SL
2026-03-04 08:05:00,2026-03-04,london,buy,momentum_breakout,71.3,STRONG,True,[],5133.23,discount,bullish,True,44.61,80.7,46.71882,False,,5133.53,5119.21,143.2,5181.03,5200.0,5243.86,RUNNER_STOPPED,475.0,271,2026-03-04 12:37:00,True,True,WIN
2026-03-04 15:55:00,2026-03-04,overlap,buy,fvg_continuation,73.3,STRONG,True,[],5175.05,discount,bullish,True,44.97,80.7,39.15894,False,,5176.27,5161.55,147.2,5215.89,5243.86,5300.0,SL_HIT,-147.2,29,2026-03-04 16:25:00,False,False,LOSS
2026-03-05 07:50:00,2026-03-05,london,buy,fvg_continuation,72.4,STRONG,True,[],5161.15,discount,bullish,True,36.19,80.7,28.89567,False,,5157.96,5147.75,102.1,5195.01,5206.14,5237.96,SL_HIT,-102.1,9,2026-03-05 08:00:00,False,False,LOSS
2026-03-05 13:35:00,2026-03-05,overlap,buy,silver_bullet,79.4,STRONG,True,[],5159.97,discount,bullish,True,49.26,80.7,27.34535,False,,5159.35,5145.18,141.7,5195.01,5237.96,5281.03,SL_HIT,-141.7,99,2026-03-05 15:16:00,False,False,LOSS
2026-03-05 17:45:00,2026-03-05,new_york,buy,choch_reversal,74.1,STRONG,True,[],5085.83,discount,bullish,True,26.28,80.7,32.76613,False,,5208.35,5198.02,103.3,5237.96,5265.27,5320.95,SPIKE_SL,-103.3,1,2026-03-05 17:47:00,False,False,SPIKE_SL
2026-03-05 19:15:00,2026-03-05,new_york,buy,silver_bullet,71.1,STRONG,True,[],5085.43,discount,bullish,True,39.86,80.7,34.05656,False,,5073.26,5055.73,175.3,5119.13,5154.93,5206.14,SL_HIT,-175.3,5,2026-03-05 19:36:00,False,False,LOSS
